leiden_key,sample,cluster,n_cells,fraction_within_sample,fraction_within_cluster,color_hex
scvi_leiden_1p0,D142_RLL_5B1_8,18,2378,0.025962966197921215,0.07881479517433382,#E6AB02
scvi_leiden_1p0,D142_RLL_5B1_8,19,4549,0.0496659096864355,0.2687422461156732,#A6761D
scvi_leiden_1p0,D142_RLL_5B1_8,20,2029,0.02215258974582933,0.08116974036884426,#666666
scvi_leiden_1p0,D142_RLL_5B1_8,21,3123,0.0340968643549655,0.7240899605842801,#4B6A53
scvi_leiden_1p0,D142_RLL_5B1_8,22,21,0.00022927766617171806,0.2,#B249D5
scvi_leiden_1p0,D142_RLL_5B1_8,23,13,0.0001419337933443969,0.20634920634920634,#7EDC45
scvi_leiden_1p0,D430_RLL_7A2_6,0,9522,0.050034154800063055,0.38506955677774185,#A6CEE3
scvi_leiden_1p0,D430_RLL_7A2_6,1,7009,0.036829383637223476,0.32032356839266946,#1F78B4
scvi_leiden_1p0,D430_RLL_7A2_6,2,10893,0.05723819032105512,0.27318553443346544,#B2DF8A
scvi_leiden_1p0,D430_RLL_7A2_6,3,10587,0.05563028742577899,0.36835879057792004,#33A02C
scvi_leiden_1p0,D430_RLL_7A2_6,4,3667,0.019268561820188115,0.15192443137092432,#FB9A99
scvi_leiden_1p0,D430_RLL_7A2_6,5,9093,0.047779937995901425,0.4507733491969066,#E31A1C
scvi_leiden_1p0,D430_RLL_7A2_6,6,6230,0.032736062214281964,0.25309770465163517,#FDBF6F
scvi_leiden_1p0,D430_RLL_7A2_6,7,9592,0.050401975723819034,0.25522856686711726,#FF7F00
scvi_leiden_1p0,D430_RLL_7A2_6,8,10001,0.05255110083547895,0.30100827689992476,#CAB2D6
scvi_leiden_1p0,D430_RLL_7A2_6,9,5405,0.028401029898586515,0.19966015293118097,#6A3D9A
scvi_leiden_1p0,D430_RLL_7A2_6,10,6124,0.03217907624402291,0.21096871985669008,#FFFF99
scvi_leiden_1p0,D430_RLL_7A2_6,11,3443,0.018091534864168986,0.14477335800185015,#B15928
scvi_leiden_1p0,D430_RLL_7A2_6,12,17661,0.09280121906363302,0.34365939561401804,#1FF8FF
scvi_leiden_1p0,D430_RLL_7A2_6,13,11735,0.06166255057537701,0.30974502454732616,#1B9E77
scvi_leiden_1p0,D430_RLL_7A2_6,14,9252,0.04861541695129,0.4270876609887827,#D95F02
scvi_leiden_1p0,D430_RLL_7A2_6,15,6238,0.032778098891282643,0.16132202337850418,#7570B3
scvi_leiden_1p0,D430_RLL_7A2_6,16,22182,0.11655719615364406,0.5625665736748668,#E7298A
scvi_leiden_1p0,D430_RLL_7A2_6,17,3871,0.020340497083705535,0.17194509838759828,#66A61E
scvi_leiden_1p0,D430_RLL_7A2_6,18,10828,0.05689664232042457,0.35887577886782446,#E6AB02
scvi_leiden_1p0,D430_RLL_7A2_6,19,3501,0.018396300772423938,0.2068293259289892,#A6761D
scvi_leiden_1p0,D430_RLL_7A2_6,20,13419,0.0705112710840208,0.5368244189302717,#666666
scvi_leiden_1p0,D430_RLL_7A2_6,21,21,0.00011034627712679313,0.0048690006955715275,#4B6A53
scvi_leiden_1p0,D430_RLL_7A2_6,22,23,0.0001208554463769639,0.21904761904761905,#B249D5
scvi_leiden_1p0,D430_RLL_7A2_6,23,13,6.830960012611003e-05,0.20634920634920634,#7EDC45
scvi_leiden_1p0,D327_RLL_4A2_6,0,6641,0.038251523494649046,0.2685619540601747,#A6CEE3
scvi_leiden_1p0,D327_RLL_4A2_6,1,6628,0.03817664474063152,0.3029112014990174,#1F78B4
scvi_leiden_1p0,D327_RLL_4A2_6,2,14667,0.08448051424424298,0.3678336760796509,#B2DF8A
scvi_leiden_1p0,D327_RLL_4A2_6,3,8540,0.049189581485364085,0.2971364949027522,#33A02C
scvi_leiden_1p0,D327_RLL_4A2_6,4,15943,0.09183015194627162,0.6605211915316733,#FB9A99
scvi_leiden_1p0,D327_RLL_4A2_6,5,6314,0.03636803483590033,0.3130081300813008,#E31A1C
scvi_leiden_1p0,D327_RLL_4A2_6,6,4350,0.02505558307509763,0.17672151127361366,#FDBF6F
scvi_leiden_1p0,D327_RLL_4A2_6,7,14406,0.08297717925973712,0.3833218029907935,#FF7F00
scvi_leiden_1p0,D327_RLL_4A2_6,8,13437,0.0773958321333533,0.4044243792325056,#CAB2D6
scvi_leiden_1p0,D327_RLL_4A2_6,9,8000,0.04607923324155886,0.29551919027741863,#6A3D9A
scvi_leiden_1p0,D327_RLL_4A2_6,10,3047,0.01755042796087873,0.1049676174727849,#FFFF99
scvi_leiden_1p0,D327_RLL_4A2_6,11,7428,0.0427845680647874,0.3123370616432596,#B15928
scvi_leiden_1p0,D327_RLL_4A2_6,12,5080,0.029260313108389877,0.09884999318946898,#1FF8FF
scvi_leiden_1p0,D327_RLL_4A2_6,13,7966,0.04588339650028223,0.21026236604550494,#1B9E77
scvi_leiden_1p0,D327_RLL_4A2_6,14,5783,0.03330952572949186,0.26695286894705256,#D95F02
scvi_leiden_1p0,D327_RLL_4A2_6,15,11343,0.06533459283237526,0.2933433329885176,#7570B3
scvi_leiden_1p0,D327_RLL_4A2_6,16,13018,0.07498243229232665,0.3301547045396906,#E7298A
scvi_leiden_1p0,D327_RLL_4A2_6,17,8242,0.047473130047116015,0.36609958690534355,#66A61E
scvi_leiden_1p0,D327_RLL_4A2_6,18,6373,0.036707869181056826,0.21122232533474744,#E6AB02
scvi_leiden_1p0,D327_RLL_4A2_6,19,4196,0.024168557835197623,0.24788798960241035,#A6761D
scvi_leiden_1p0,D327_RLL_4A2_6,20,1872,0.010782540578524773,0.07488898667840141,#666666
scvi_leiden_1p0,D327_RLL_4A2_6,21,327,0.0018834886587487183,0.07581729654532808,#4B6A53
scvi_leiden_1p0,D327_RLL_4A2_6,22,2,1.1519808310389716e-05,0.01904761904761905,#B249D5
scvi_leiden_1p0,D327_RLL_4A2_6,23,11,6.335894570714343e-05,0.1746031746031746,#7EDC45
scvi_leiden_1p0,D194_RLL_5A2_6,0,5392,0.03220104151736659,0.21805241022322872,#A6CEE3
scvi_leiden_1p0,D194_RLL_5A2_6,1,3531,0.02108714347140605,0.16137288058132626,#1F78B4
scvi_leiden_1p0,D194_RLL_5A2_6,2,10803,0.0645155510964598,0.2709284245372925,#B2DF8A
scvi_leiden_1p0,D194_RLL_5A2_6,3,7731,0.046169557116239074,0.26898855293831114,#33A02C
scvi_leiden_1p0,D194_RLL_5A2_6,4,2924,0.0174621374994028,0.12114181547002527,#FB9A99
scvi_leiden_1p0,D194_RLL_5A2_6,5,2719,0.016237876833404996,0.13479079912750347,#E31A1C
scvi_leiden_1p0,D194_RLL_5A2_6,6,10853,0.06481415125889828,0.4409100142189722,#FDBF6F
scvi_leiden_1p0,D194_RLL_5A2_6,7,9955,0.05945129234150304,0.2648874461178224,#FF7F00
scvi_leiden_1p0,D194_RLL_5A2_6,8,5392,0.03220104151736659,0.16228743416102331,#CAB2D6
scvi_leiden_1p0,D194_RLL_5A2_6,9,9797,0.05850771582819741,0.3619001883934838,#6A3D9A
scvi_leiden_1p0,D194_RLL_5A2_6,10,8059,0.048128374181835555,0.2776284966239493,#FFFF99
scvi_leiden_1p0,D194_RLL_5A2_6,11,5576,0.03329989011514022,0.23446303927340004,#B15928
scvi_leiden_1p0,D194_RLL_5A2_6,12,21687,0.12951483445606995,0.42199996108267984,#1FF8FF
scvi_leiden_1p0,D194_RLL_5A2_6,13,12620,0.07536668099947447,0.33310457688856043,#1B9E77
scvi_leiden_1p0,D194_RLL_5A2_6,14,4485,0.026784434570732405,0.20703503669851822,#D95F02
scvi_leiden_1p0,D194_RLL_5A2_6,15,15377,0.09183149395633271,0.39766732181648906,#7570B3
scvi_leiden_1p0,D194_RLL_5A2_6,16,1970,0.011764846400076441,0.049961957900076084,#E7298A
scvi_leiden_1p0,D194_RLL_5A2_6,17,4699,0.028062443265969135,0.20872384844312175,#66A61E
scvi_leiden_1p0,D194_RLL_5A2_6,18,10593,0.06326143041421814,0.3510871006230943,#E6AB02
scvi_leiden_1p0,D194_RLL_5A2_6,19,4681,0.027954947207491282,0.2765404383529273,#A6761D
scvi_leiden_1p0,D194_RLL_5A2_6,20,7677,0.0458470689408055,0.3071168540224827,#666666
scvi_leiden_1p0,D194_RLL_5A2_6,21,842,0.005028426735464144,0.1952237421748203,#4B6A53
scvi_leiden_1p0,D194_RLL_5A2_6,22,59,0.0003523481916774163,0.5619047619047619,#B249D5
scvi_leiden_1p0,D194_RLL_5A2_6,23,26,0.00015527208446801396,0.4126984126984127,#7EDC45
