group,names,scores,logfoldchanges,pvals,pvals_adj
2,CYP4A22,0.004006606,0.40737554,0.9968031993919574,0.9999996681867862
2,DEPRECATED_C12orf71,0.0039385553,0.30249575,0.9968574956712212,0.9999996681867862
2,TMEM179,0.003934737,0.2656221,0.9968605422962133,0.9999996681867862
2,TEX101,0.0039292173,0.13548836,0.9968649463284612,0.9999996681867862
2,SPRN,0.0038268764,0.41475216,0.9969466019298345,0.9999996681867862
2,AARD,0.0038013572,0.17185341,0.9969669630471236,0.9999996681867862
2,DUSP21,0.003794401,0.57832175,0.9969725133372168,0.9999996681867862
2,DPYSL5,0.0037884277,0.32092702,0.996977279347305,0.9999996681867862
2,HEATR9,0.0037360284,0.36503118,0.997019087516353,0.9999996681867862
2,KRTAP2-2,0.003712324,0.10430852,0.9970380007383799,0.9999996681867862
2,ANKRD55,0.0036979956,0.22591297,0.9970494331333635,0.9999996681867862
2,ISLR2,0.0036355401,0.2568012,0.9970992651100983,0.9999996681867862
2,DEPRECATED_UGT2B7,0.0035159974,0.18958391,0.997194645716812,0.9999996681867862
2,KIRREL2,0.0035052227,0.60137695,0.9972032426425569,0.9999996681867862
2,SLC22A12,0.0033506716,0.89192414,0.997326555774097,0.9999996681867862
2,VWC2L,0.0033287064,0.2579981,0.9973440814470157,0.9999996681867862
2,C2CD4C,0.003167388,0.28496572,0.997472794130041,0.9999996681867862
2,OTOG,0.003134308,0.4175489,0.9974991882319365,0.9999996681867862
2,PNPLA5,0.0031283344,0.24004073,0.9975039542529142,0.9999996681867862
2,DEPRECATED_CDCA4,0.0031261418,0.226293,0.997505703804941,0.9999996681867862
2,ANXA9,0.0030602836,0.52483606,0.9975582507006772,0.9999996681867862
2,GH1,0.0030586203,0.18339077,0.9975595779473206,0.9999996681867862
2,TDRD1,0.0029675455,0.2851944,0.9976322447112566,0.9999996681867862
2,ANKRD33,0.00283375,-0.00048106443,0.9977389976224078,0.9999996681867862
2,SSTR3,0.0028316707,-0.061445978,0.9977406566818204,0.9999996681867862
2,ZNF593OS,0.0027714078,0.67039204,0.9977887392442841,0.9999996681867862
2,USH1G,0.0027703494,0.66944915,0.9977895838564951,0.9999996681867862
2,ANKRD60,0.0027659638,0.17499523,0.9977930829642524,0.9999996681867862
2,NEU4,0.0027658883,0.33930966,0.9977931432936968,0.9999996681867862
2,EN1,0.0026945104,0.3472816,0.9978500942948502,0.9999996681867862
2,DEPRECATED_SLC25A52,0.002627556,0.18189742,0.9979035160331181,0.9999996681867862
2,MS4A12,0.0025339106,0.59328645,0.997978234087051,0.9999996681867862
2,UCN3,0.0024846871,0.77914125,0.9980175085819772,0.9999996681867862
2,CRYGC,0.0024828345,0.5434146,0.9980189866544613,0.9999996681867862
2,GPR45,0.0024810578,0.46539107,0.9980204043974626,0.9999996681867862
2,TRIM15,0.0024024968,0.3481711,0.9980830867431507,0.9999996681867862
2,LMO1,0.0023628382,0.69477105,0.9981147295679895,0.9999996681867862
2,GPR37L1,0.002256112,0.28850216,0.9981998846774481,0.9999996681867862
2,PRAMEF12,0.002188439,0.28743234,0.9982538796034458,0.9999996681867862
2,NCAN,0.002173468,-0.090017304,0.998265824850733,0.9999996681867862
2,LHX9,0.0021119954,0.26769963,0.9983148727640945,0.9999996681867862
2,NLRP7,0.0021108612,0.2727736,0.9983157777072058,0.9999996681867862
2,CBY2,0.0020375175,0.15328078,0.998374297366287,0.9999996681867862
2,S100A7L2,0.0019751375,0.24584398,0.9984240692481732,0.9999996681867862
2,MAS1,0.0018239135,0.47207212,0.998544728380847,0.9999996681867862
2,SH2D6,0.0018184317,0.38953316,0.9985491022750481,0.9999996681867862
2,CTLA4,0.0017514394,0.081523165,0.9986025542821474,0.9999996681867862
2,DEPRECATED_PCDH11Y,0.0017461843,0.57325214,0.9986067471881646,0.9999996681867862
2,OR2T27,0.0016750334,0.47018597,0.9986635173294888,0.9999996681867862
2,ZYG11A,0.0016376432,0.25062126,0.9986933503129679,0.9999996681867862
2,PRSS1,0.0016110656,0.25656825,0.9987145561658363,0.9999996681867862
2,RIMBP2,0.0014934134,0.54222864,0.9988084290273569,0.9999996681867862
2,WFDC9,0.0014791982,0.10649231,0.9988197709937732,0.9999996681867862
2,PRODH2,0.0014555695,0.4905822,0.9988386239969864,0.9999996681867862
2,PAX7,0.0014542462,0.23744667,0.9988396797651856,0.9999996681867862
2,ASB18,0.0013900894,0.12530586,0.9988908694428466,0.9999996681867862
2,UGT1A5,0.001383738,0.7675719,0.9988959371306924,0.9999996681867862
2,DEPRECATED_SCGB1C2,0.0013832466,0.3508305,0.998896329273206,0.9999996681867862
2,C19orf85,0.0013819612,0.019036453,0.9988973548767048,0.9999996681867862
2,ITIH6,0.0013164055,0.31228572,0.9989496606575182,0.9999996681867862
2,MAGEB17,0.0011671096,0.5224277,0.9990687815093191,0.9999996681867862
2,ARL13A,0.0011571666,-0.12261028,0.9990767148562553,0.9999996681867862
2,DEPRECATED_CDRT15,0.0010923671,0.37712,0.9991284173552182,0.9999996681867862
2,PSG4,0.0010905524,0.15398361,0.9991298652665613,0.9999996681867862
2,CPNE4,0.0010336922,0.32706007,0.9991752331567422,0.9999996681867862
2,KLK7,0.0010157343,0.17898773,0.9991895614470876,0.9999996681867862
2,GDF2,0.00095634104,0.3794422,0.9992369503839403,0.9999996681867862
2,ALOXE3,0.0008733568,0.17452355,0.9993031621747839,0.9999996681867862
2,CLEC17A,0.0008696896,0.11130976,0.9993060881629215,0.9999996681867862
2,NANOGNB,0.00086727005,0.022304915,0.999308018711801,0.9999996681867862
2,CCL22,0.0008352483,0.25098228,0.9993335683200048,0.9999996681867862
2,THRSP,0.0008015632,0.5026523,0.9993604451813197,0.9999996681867862
2,KRTAP6-2,0.00079770695,0.13962999,0.9993635219937731,0.9999996681867862
2,LRRC3B,0.0007401284,0.22808993,0.9994094630278771,0.9999996681867862
2,OR2L3,0.0005533289,0.19288135,0.9995585074591591,0.9999996681867862
2,SPRR1B,0.00054244074,0.33799446,0.9995671949310889,0.9999996681867862
2,IL31,0.0005384711,0.27447775,0.9995703622385762,0.9999996681867862
2,TH,0.0005124984,0.61269104,0.9995910854791576,0.9999996681867862
2,OXT,0.00043639485,0.6067552,0.9996518072904328,0.9999996681867862
2,KREMEN2,0.0004360924,0.94457155,0.9996520486091108,0.9999996681867862
2,HMX3,0.0004353363,0.29143697,0.9996526519058059,0.9999996681867862
2,CD22,0.0003607072,0.2691914,0.9997121972905324,0.9999996681867862
2,CEBPE,0.00030188105,0.2356676,0.9997591337752827,0.9999996681867862
2,KRTAP19-8,0.0002714472,0.3630359,0.999783416468566,0.9999996681867862
2,C17orf99,0.00021825414,0.24604788,0.9998258583938167,0.9999996681867862
2,CHRNA3,0.00014676296,0.17106254,0.9998829001007893,0.9999996681867862
2,CBY3,0.00014649832,0.43928987,0.9998831112546502,0.9999996681867862
2,AIPL1,0.00014543974,0.3568213,0.9998839558700946,0.9999996681867862
2,ETV3L,0.00014430557,0.3024394,0.9998848608152135,0.9999996681867862
2,TP53TG3D,0.00013973104,-0.11754465,0.9998885107605285,0.9999996681867862
2,NOS2,0.00013523213,0.37104413,0.999892100376171,0.9999996681867862
2,TMPRSS11A,0.0001325857,-0.0066689784,0.9998942119147853,0.9999996681867862
2,KRTAP12-3,7.2285104e-05,0.74349743,0.9999423248305256,0.9999996681867862
2,NPBWR1,6.941185e-05,-0.14530823,0.9999446173581787,0.9999996681867862
2,CABP4,6.53288e-05,0.29633656,0.999947875160634,0.9999996681867862
2,SYCE1,1.1077163e-05,0.3400848,0.9999911617025783,0.9999996681867862
2,SLC32A1,4.876976e-06,0.19197185,0.9999961087359474,0.9999996681867862
2,TINCR,4.158662e-07,0.47168142,0.9999996681867862,0.9999996681867862
2,CPLX2,-7.137776e-05,0.30181128,0.9999430487866265,0.9999996681867862
2,C1orf226,-0.00018472021,0.52406263,0.999852614604239,0.9999996681867862
2,DEPRECATED_PWWP4,-0.00021889684,0.46044764,0.9998253455915894,0.9999996681867862
2,KRT81,-0.00029258078,0.731974,0.9997665543250088,0.9999996681867862
2,PCDHA8,-0.00029311006,-0.23861237,0.9997661320173002,0.9999996681867862
2,GOLGA8Q,-0.00035583024,0.2742303,0.9997160885543354,0.9999996681867862
2,GPR139,-0.00035658636,0.17748281,0.9997154852576212,0.9999996681867862
2,OR8U3,-0.00049276365,0.23255248,0.9996068315224047,0.9999996681867862
2,OR10G9,-0.0005163546,-0.06156868,0.9995880086661278,0.9999996681867862
2,CSAG1,-0.0005865982,-0.2254593,0.9995319624063685,0.9999996681867862
2,LINGO4,-0.0006334398,0.49166912,0.9994945881795179,0.9999996681867862
2,KRTAP10-2,-0.00066107605,-5.8985737e-05,0.9994725376878391,0.9999996681867862
2,CLRN2,-0.00066504563,0.044417158,0.9994693703805855,0.9999996681867862
2,GPR143,-0.00070065894,0.35616913,0.9994409551101762,0.9999996681867862
2,OR10G8,-0.0007338526,0.11475631,0.9994144703895618,0.9999996681867862
2,DCDC2C,-0.00078579807,0.11957596,0.9993730239146442,0.9999996681867862
2,DEFB135,-0.0010208759,0.22205962,0.9991854590312986,0.9999996681867862
2,CHRNE,-0.001164879,0.45376155,0.9990705612335288,0.9999996681867862
2,SPACA5,-0.0011660889,0.36593303,0.9990695959593806,0.9999996681867862
2,LBX2,-0.0011683572,0.1862394,0.9990677860703564,0.9999996681867862
2,ISL1,-0.0011965226,0.19183443,0.9990453132820425,0.9999996681867862
2,ANGPTL7,-0.0012217015,0.42678908,0.9990252235148749,0.9999996681867862
2,RAD9B,-0.001229603,0.36656472,0.9990189190685482,0.9999996681867862
2,GTF2A1L,-0.0012432131,-0.566518,0.9990080597353064,0.9999996681867862
2,ANTXRL,-0.0013052528,0.32700852,0.9989585592769702,0.9999996681867862
2,RAB40A,-0.0013226058,-0.0427215,0.9989447136284555,0.9999996681867862
2,NPIPB11,-0.0013423782,0.2706694,0.9989289374323874,0.9999996681867862
2,KRTAP10-11,-0.0014539061,0.41684592,0.9988399512484372,0.9999996681867862
2,HOXB13,-0.0014565524,0.31703883,0.9988378397120397,0.9999996681867862
2,TBATA,-0.0014581403,0.22315449,0.9988365727902051,0.9999996681867862
2,LILRA4,-0.0015264179,0.114729136,0.9987820951541366,0.9999996681867862
2,C5orf52,-0.0015315973,0.48225644,0.9987779625762138,0.9999996681867862
2,BPIFB2,-0.0015322779,0.33638263,0.9987774196097737,0.9999996681867862
2,MAGEB1,-0.0015323535,0.22710426,0.9987773592801693,0.9999996681867862
2,DEPRECATED_CCL3L3,-0.0015332231,-0.042485118,0.9987766654897191,0.9999996681867862
2,PRAMEF1,-0.0015601031,0.260474,0.9987552183158264,0.9999996681867862
2,TRIM64B,-0.0016360554,0.27522925,0.9986946172344506,0.9999996681867862
2,ZNF722,-0.0016891728,0.3208267,0.9986522356961804,0.9999996681867862
2,MAGEB18,-0.0017456928,0.36282238,0.9986071393304559,0.9999996681867862
2,CEND1,-0.0018220989,0.27054653,0.9985461762906467,0.9999996681867862
2,LLCFC1,-0.0018227415,0.33867496,0.9985456634892588,0.9999996681867862
2,RPRM,-0.0018230062,0.49691805,0.9985454523357462,0.9999996681867862
2,SCML4,-0.0018297734,0.036411412,0.9985400528388183,0.9999996681867862
2,SPP2,-0.0018795262,0.21989577,0.9985003559807909,0.9999996681867862
2,ATP4A,-0.0018954425,0.3483004,0.9984876566067755,0.9999996681867862
2,OR4C6,-0.0020753613,0.27821842,0.9983441024276801,0.9999996681867862
2,CRNN,-0.002108744,0.6304165,0.9983174669343527,0.9999996681867862
2,APOBEC3H,-0.0021111637,0.49569616,0.9983155363890426,0.9999996681867862
2,PRR19,-0.0021132051,0.30319118,0.9983139074914448,0.9999996681867862
2,NR2E1,-0.0021168345,0.070516795,0.9983110116735104,0.9999996681867862
2,SERHL2,-0.0021789498,0.1191724,0.9982614509596357,0.9999996681867862
2,PLK5,-0.0021884013,0.10083846,0.9982539097682112,0.9999996681867862
2,DEPRECATED_TAF11L12,-0.0022288915,0.52835006,0.9982216033059226,0.9999996681867862
2,AJAP1,-0.0022438627,0.28246486,0.9982096580600975,0.9999996681867862
2,HBE1,-0.0022601194,0.42347288,0.9981966872128127,0.9999996681867862
2,PRR9,-0.0023218943,0.26317638,0.9981473979975062,0.9999996681867862
2,CDX4,-0.0023245409,0.31694493,0.9981452864645713,0.9999996681867862
2,SLC5A7,-0.0023512319,0.3230148,0.9981239901474138,0.9999996681867862
2,DNASE1L2,-0.0024793942,0.15536578,0.9980217316462355,0.9999996681867862
2,TAAR5,-0.002510622,0.35964304,0.9979968155679168,0.9999996681867862
2,TEX11,-0.002532474,0.24707162,0.9979793803472026,0.9999996681867862
2,ALPI,-0.0025519063,0.22028764,0.9979638756707688,0.9999996681867862
2,TCP10L2,-0.0025531915,-0.033321306,0.9979628500696309,0.9999996681867862
2,KLC3,-0.0026015833,0.52558243,0.9979242392057291,0.9999996681867862
2,CDC14C,-0.0026105433,0.17723893,0.9979170901634904,0.9999996681867862
2,TMEM174,-0.002614135,0.23853731,0.9979142245136948,0.9999996681867862
2,DEPRECATED_KRTAP4-1,-0.0026237376,-13.063546,0.9979065626712157,0.9999996681867862
2,DEPRECATED_RFPL2,-0.0026266486,0.2115454,0.9979042399867227,0.9999996681867862
2,GARIN3,-0.0026941325,0.22868602,0.9978503959421314,0.9999996681867862
2,KRT78,-0.0026989717,0.16036326,0.9978465348569542,0.9999996681867862
2,PGLYRP2,-0.0027703494,0.11337735,0.9977895838564951,0.9999996681867862
2,DEFB118,-0.0028309524,0.20975164,0.997741229811438,0.9999996681867862
2,AQP10,-0.002844071,0.15264454,0.9977307626549229,0.9999996681867862
2,TTC9B,-0.0028447139,0.18414341,0.9977302498547578,0.9999996681867862
2,SBSN,-0.0028494396,-0.4324142,0.9977264792653375,0.9999996681867862
2,GPX5,-0.0029166585,0.01691864,0.9976728464069615,0.9999996681867862
2,CELSR3,-0.0029719311,0.40719268,0.997628745605523,0.9999996681867862
2,OR4D6,-0.0029810045,0.3940283,0.9976215060765636,0.9999996681867862
2,SELENOV,-0.0030507187,0.60301316,0.9975658823689693,0.9999996681867862
2,OR51C1P,-0.0031379373,0.19476113,0.9974962924217657,0.9999996681867862
2,SSMEM1,-0.0031907524,0.20741954,0.9974541523545954,0.9999996681867862
2,GRIN3A,-0.0032080295,0.033164084,0.9974403670943582,0.9999996681867862
2,DEPRECATED_PF4V1,-0.0032082943,0.29801065,0.9974401559415815,0.9999996681867862
2,GRIFIN,-0.0032100712,-0.2647851,0.9974387382015141,0.9999996681867862
2,LGALS7,-0.003279672,-13.111364,0.997383205027832,0.9999996681867862
2,OCM2,-0.0033485545,0.11582888,0.9973282449955271,0.9999996681867862
2,RTP5,-0.003420764,0.49995315,0.9972706304857047,0.9999996681867862
2,PAQR9,-0.0034339584,-0.08380975,0.9972601030192085,0.9999996681867862
2,LMX1A,-0.0034986066,0.39905122,0.9972085214567717,0.9999996681867862
2,MPC1L,-0.0035018579,0.00739726,0.9972059272966279,0.9999996681867862
2,GARIN1A,-0.003621892,0.30559245,0.997110154544784,0.9999996681867862
2,POU2F2,-0.0036770888,-0.057037387,0.9970661141751511,0.9999996681867862
2,SERINC4,-0.0037916412,0.11284779,0.9969747153545225,0.9999996681867862
2,LHFPL1,-0.0038462707,0.34196287,0.9969311274820238,0.9999996681867862
2,FGF18,-0.0038872524,0.3066437,0.9968984290425007,0.9999996681867862
2,CRYGD,-0.004079156,0.23783104,0.9967453135416529,0.9999996681867862
2,DEPRECATED_NAT8,-0.0040805545,0.3336,0.9967441974519498,0.9999996681867862
2,BTLA,-0.0041242205,0.32949445,0.9967093573576777,0.9999996681867862
2,CTRB1,-0.0041538985,0.5978779,0.9966856781629835,0.9999996681867862
2,JAKMIP1,-0.00415594,0.019646892,0.9966840492758122,0.9999996681867862
2,BTBD16,-0.004204558,0.39179778,0.9966452576335734,0.9999996681867862
2,DEPRECATED_OOEP,-0.0042290944,-0.7390277,0.9966256808280146,0.9999996681867862
2,TMPRSS15,-0.004229964,0.3951463,0.996624987042955,0.9999996681867862
2,SPDYE4,-0.004368712,0.16499874,0.9965142831121351,0.9999996681867862
2,TRIM49B,-0.0043823225,0.5781856,0.9965034238745442,0.9999996681867862
2,DDN,-0.004444778,0.26086843,0.9964535920481582,0.9999996681867862
2,OR2AG2,-0.004500693,0.25253078,0.996408978699583,0.9999996681867862
2,UNC13C,-0.00452005,0.26434937,0.9963935344598185,0.9999996681867862
2,PANX3,-0.004623298,0.28333572,0.9963111551491982,0.9999996681867862
2,NMUR2,-0.004662654,0.0869104,0.9962797538917043,0.9999996681867862
2,VSTM2A,-0.0048106266,0.34846097,0.9961616900418107,0.9999996681867862
2,TMDD1,-0.0048116096,0.15201674,0.9961609057651094,0.9999996681867862
2,RDH8,-0.004812933,-0.090302914,0.9961598500080175,0.9999996681867862
2,PNMA6F,-0.004885218,-1.0233586,0.9961021755165749,0.9999996681867862
2,TMC2,-0.0048911157,0.044092406,0.9960974698581259,0.9999996681867862
2,LMX1B,-0.0051010903,0.3296435,0.9959299364412236,0.9999996681867862
2,PROC,-0.005101544,0.28905052,0.9959295744678821,0.9999996681867862
2,RXFP3,-0.0051090675,-0.23941346,0.9959235717434247,0.9999996681867862
2,FOXE1,-0.0051764,0.13093734,0.9958698488780662,0.9999996681867862
2,CCDC177,-0.005177383,-0.34756818,0.9958690646027976,0.9999996681867862
2,ATP6V1B1,-0.0051777987,-0.31062904,0.9958687327940312,0.9999996681867862
2,CCDC38,-0.0051784413,-0.4879904,0.9958682199986666,0.9999996681867862
2,DNASE1L3,-0.0051866453,0.2647896,0.9958616743168086,0.9999996681867862
2,C6orf163,-0.005234092,0.33328798,0.9958238179594667,0.9999996681867862
2,ZNF683,-0.0052491007,0.040027082,0.9958118426834403,0.9999996681867862
2,DEPRECATED_IGLC1,-0.0053179455,0.16979416,0.995756913280849,0.9999996681867862
2,ARHGAP22,-0.0053818,0.13418998,0.9957059655992173,0.9999996681867862
2,HNRNPCL1,-0.00540282,-0.18491513,0.9956891941933352,0.9999996681867862
2,OTOP2,-0.005469699,-0.20251231,0.9956358333840895,0.9999996681867862
2,SYN1,-0.0055262945,0.30404562,0.9955906773046755,0.9999996681867862
2,NLRP5,-0.0056796735,0.2623141,0.9954683004795105,0.9999996681867862
2,C2orf88,-0.0057511646,0.1932288,0.9954112597032431,0.9999996681867862
2,OMP,-0.005756344,0.20727782,0.9954071271888949,0.9999996681867862
2,SP8,-0.005829915,0.62240815,0.9953484273999055,0.9999996681867862
2,KRT16,-0.005832032,0.12561512,0.9953467381977158,0.9999996681867862
2,DEPRECATED_MCCD1,-0.005832183,0.16925606,0.9953466175404173,0.9999996681867862
2,IL3,-0.0058849226,0.46347898,0.995304538314087,0.9999996681867862
2,KRTAP4-7,-0.00590341,-14.38609,0.9952897879647169,0.9999996681867862
2,PCDHB1,-0.0060443506,0.12493439,0.9951773354567498,0.9999996681867862
2,PRTN3,-0.0060494165,0.38302955,0.9951732934424075,0.9999996681867862
2,CEACAM16,-0.00604987,0.038697835,0.9951729314709798,0.9999996681867862
2,PTH2R,-0.00605108,0.077001005,0.9951719662138444,0.9999996681867862
2,IQCA1L,-0.0061232517,0.10459689,0.9951143826056946,0.9999996681867862
2,PYY,-0.006195499,0.06421638,0.9950567386944751,0.9999996681867862
2,MAGEB10,-0.0062553836,0.3104407,0.9950089585175921,0.9999996681867862
2,DMP1,-0.0062597315,0.27619532,0.9950054896291824,0.9999996681867862
2,WEE2,-0.0062649865,0.15751317,0.9950012967989699,0.9999996681867862
2,SPTSSB,-0.0062745134,0.31521767,0.9949936954092962,0.9999996681867862
2,GLRA1,-0.0063421107,0.046411254,0.9949397617527965,0.9999996681867862
2,OPTC,-0.0063433205,0.02396899,0.9949387964974091,0.9999996681867862
2,SNCB,-0.0064113713,0.38550127,0.9948845008938351,0.9999996681867862
2,HJURP,-0.0064666057,0.25916025,0.994840430979673,0.9999996681867862
2,UPK2,-0.0064872857,0.06623987,0.9948239311595907,0.9999996681867862
2,MGAT4C,-0.006613142,0.22514158,0.9947235145694534,0.9999996681867862
2,TCHH,-0.0067078085,-0.01986943,0.9946479834914581,0.9999996681867862
2,ORM2,-0.0067305295,0.35131192,0.9946298548332844,0.9999996681867862
2,SPATA31D3,-0.0067561623,0.1961858,0.9946094035383735,0.9999996681867862
2,ACOD1,-0.0067810006,0.014277419,0.9945895856940289,0.9999996681867862
2,DMGDH,-0.0068648164,0.3402796,0.9945227118056279,0.9999996681867862
2,SPIN2B,-0.00687631,0.3202083,0.9945135419114256,0.9999996681867862
2,NME8,-0.0069701066,0.19257905,0.9944387047428486,0.9999996681867862
2,CSTL1,-0.006999104,-0.018213304,0.9944155688767418,0.9999996681867862
2,CNR2,-0.0070445463,0.23809491,0.99437931163579,0.9999996681867862
2,PHF21B,-0.0070687803,0.16905077,0.9943599764562957,0.9999996681867862
2,OR10V1,-0.0071260184,0.15149231,0.9943143080423927,0.9999996681867862
2,KRTAP9-4,-0.007215278,-14.338191,0.994243090691759,0.9999996681867862
2,SCN10A,-0.0072817034,0.2544018,0.994190092464373,0.9999996681867862
2,CCDC185,-0.0073583364,0.22265467,0.9941289499766488,0.9999996681867862
2,FAM163B,-0.007365671,-0.13590018,0.9941230981567348,0.9999996681867862
2,HEATR4,-0.007366087,-0.04670924,0.9941227663525224,0.9999996681867862
2,GNG14,-0.0074362922,0.082160875,0.9940667517832712,0.9999996681867862
2,CETN1,-0.00743754,-0.22275697,0.9940657563711571,0.9999996681867862
2,FAM9B,-0.007726643,0.037756864,0.9938350924890098,0.9999996681867862
2,C8orf74,-0.0077269073,0.063259475,0.9938348813414497,0.9999996681867862
2,SLC45A1,-0.007768229,0.17938547,0.9938019121634354,0.9999996681867862
2,PLCXD2,-0.0077956766,0.10132546,0.9937800131544245,0.9999996681867862
2,DEPRECATED_ATAD3C,-0.0078009693,-0.33953255,0.9937757902055668,0.9999996681867862
2,H2BW2,-0.007871212,-14.37795,0.9937197456580003,0.9999996681867862
2,ZNF157,-0.007871212,-14.634971,0.9937197456580003,0.9999996681867862
2,TRGJP1,-0.007877791,0.23630422,0.9937144971389819,0.9999996681867862
2,SPANXN2,-0.007952874,-0.2098498,0.993654591648131,0.9999996681867862
2,DEPRECATED_UGT2B17,-0.007957222,0.37620118,0.9936511228015659,0.9999996681867862
2,SEPTIN3,-0.008088295,0.3662195,0.9935465446752422,0.9999996681867862
2,ALX3,-0.008092605,-0.13969535,0.9935431059962957,0.9999996681867862
2,ABHD16B,-0.008093739,0.068671696,0.9935422010808034,0.9999996681867862
2,UCN2,-0.0080941925,-0.17966756,0.9935418391146087,0.9999996681867862
2,HHIPL2,-0.008214642,0.4003477,0.9934457371371984,0.9999996681867862
2,DEFB132,-0.008301218,0.11558617,0.9933766620143504,0.9999996681867862
2,EFCAB8,-0.008318382,-0.3149048,0.9933629676508974,0.9999996681867862
2,OR8H2,-0.008332106,0.25810218,0.9933520181943005,0.9999996681867862
2,KRTAP20-2,-0.0084308935,0.25405216,0.9932732002421489,0.9999996681867862
2,TMSB4Y,-0.008435808,0.19470346,0.993269278952705,0.9999996681867862
2,PCDHA1,-0.008450515,0.079790264,0.9932575452491094,0.9999996681867862
2,VWC2,-0.008453955,0.37565374,0.9932548003469363,0.9999996681867862
2,LY6D,-0.00845403,0.23918438,0.9932547400194168,0.9999996681867862
2,SAGE1,-0.008455921,-0.31117454,0.9932532318314445,0.9999996681867862
2,PRR30,-0.008456677,-0.07910375,0.9932526285562624,0.9999996681867862
2,SLC22A8,-0.00860412,-0.09658879,0.9931349899698831,0.9999996681867862
2,LYRM9,-0.008671566,0.27850667,0.993081177907143,0.9999996681867862
2,NR0B2,-0.008722944,0.3453236,0.9930401854432358,0.9999996681867862
2,LIPT2,-0.008741054,0.037599936,0.9930257370368574,0.9999996681867862
2,RTL9,-0.008745855,0.073659435,0.9930219062489108,0.9999996681867862
2,KRTAP5-5,-0.0087460065,-0.022254763,0.993021785594175,0.9999996681867862
2,IVL,-0.0087490305,-0.2564826,0.9930193724994912,0.9999996681867862
2,CYP4A11,-0.008787857,0.35345387,0.9929883944021679,0.9999996681867862
2,H2AB1,-0.008819086,-0.17045292,0.992963479211793,0.9999996681867862
2,KIR3DL3,-0.008819161,-0.29829016,0.9929634188844638,0.9999996681867862
2,DLEU7,-0.008820673,-1.1740676,0.9929622123378893,0.9999996681867862
2,SLC22A25,-0.008857648,0.12583031,0.9929327122791545,0.9999996681867862
2,CHRNA10,-0.008891219,0.47144642,0.9929059269581186,0.9999996681867862
2,IL36B,-0.008895529,0.0065975194,0.9929024883026182,0.9999996681867862
2,OR56A5,-0.008956359,0.33224759,0.9928539550123213,0.9999996681867862
2,HOXC5,-0.009036886,0.098267585,0.9927897065083777,0.9999996681867862
2,SPEM1,-0.009039759,-0.05511368,0.9927874140743567,0.9999996681867862
2,OR51B5,-0.009055184,0.3131997,0.9927751073243144,0.9999996681867862
2,SPINK8,-0.009099568,0.0799948,0.9927396952639392,0.9999996681867862
2,DEPRECATED_CYP2B6,-0.009110684,0.03635489,0.9927308271692845,0.9999996681867862
2,OR2Z1,-0.009171248,0.15385303,0.9926825051182998,0.9999996681867862
2,LEUTX,-0.0091776755,0.12017279,0.9926773773117151,0.9999996681867862
2,ZSCAN1,-0.009239148,0.5162836,0.9926283313652225,0.9999996681867862
2,ADH4,-0.009318578,0.027718322,0.9925649577696114,0.9999996681867862
2,FAM83C,-0.009327992,0.0143624665,0.9925574470514812,0.9999996681867862
2,GPBAR1,-0.009372565,0.40573478,0.9925218842625537,0.9999996681867862
2,DEPRECATED_CYP2A13,-0.0094036795,-0.087888114,0.9924970596951992,0.9999996681867862
2,KCNA2,-0.009460729,0.14111418,0.9924515429800166,0.9999996681867862
2,C8orf90,-0.009475058,-0.075939655,0.9924401110189573,0.9999996681867862
2,FGF8,-0.009475662,-0.6884551,0.9924396284032211,0.9999996681867862
2,GALP,-0.0094765695,-0.95712155,0.992438904479622,0.9999996681867862
2,CCDC188,-0.009571992,0.3109734,0.99236277188265,0.9999996681867862
2,KLRG2,-0.0096127475,0.33579126,0.9923302556837005,0.9999996681867862
2,GPR179,-0.009616111,0.19485722,0.9923275711372315,0.9999996681867862
2,C4orf54,-0.009623825,-0.13101639,0.9923214177950909,0.9999996681867862
2,CSNK1A1L,-0.009690741,0.31590337,0.9922680285222005,0.9999996681867862
2,SMCO2,-0.009776825,0.15533687,0.9921993464407383,0.9999996681867862
2,OR51D1,-0.009817655,0.04790053,0.992166769979592,0.9999996681867862
2,FOXD4L1,-0.009839016,-14.557391,0.9921497276694693,0.9999996681867862
2,DEPRECATED_FUT6,-0.009839016,-14.702658,0.9921497276694693,0.9999996681867862
2,IFNW1,-0.009917237,-0.117655344,0.9920873196653337,0.9999996681867862
2,VPREB3,-0.009981016,0.20530912,0.9920364341028004,0.9999996681867862
2,KRTAP24-1,-0.010054888,-0.048880134,0.9919774949677304,0.9999996681867862
2,PACSIN1,-0.0100572705,0.011742545,0.991975594679046,0.9999996681867862
2,C17orf50,-0.010059123,-0.050808925,0.9919741166767674,0.9999996681867862
2,INS,-0.010064227,-0.6296912,0.9919700446298158,0.9999996681867862
2,IFNL1,-0.010131446,-0.8399307,0.9919164142828555,0.9999996681867862
2,CCL26,-0.010132542,-1.2213441,0.9919155395474647,0.9999996681867862
2,PRSS56,-0.010132845,-1.2755213,0.9919152982411517,0.9999996681867862
2,ELAVL2,-0.0102105355,-0.12784116,0.9918533127065596,0.9999996681867862
2,LARP6,-0.010272122,0.19007356,0.9918041767629632,0.9999996681867862
2,PADI3,-0.010348641,0.03135612,0.9917431263766756,0.9999996681867862
2,NKX2-2,-0.010422136,0.085006036,0.9916844890946457,0.9999996681867862
